,ST_CASE,INJ_SEV,INJ_SEVNAME,STATE,STATENAME,WEATHER,WEATHERNAME
440,10239,0,No Apparent Injury (O),1,Alabama,10,Cloudy
441,10240,4,Fatal Injury (K),1,Alabama,10,Cloudy
442,10240,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
443,10240,0,No Apparent Injury (O),1,Alabama,10,Cloudy
444,10240,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
445,10242,4,Fatal Injury (K),1,Alabama,10,Cloudy
446,10242,0,No Apparent Injury (O),1,Alabama,10,Cloudy
447,10243,4,Fatal Injury (K),1,Alabama,10,Cloudy
448,10243,0,No Apparent Injury (O),1,Alabama,10,Cloudy
449,10244,4,Fatal Injury (K),1,Alabama,1,Clear
450,10245,4,Fatal Injury (K),1,Alabama,1,Clear
451,10245,2,Suspected Minor Injury (B),1,Alabama,1,Clear
452,10245,1,Possible Injury (C),1,Alabama,1,Clear
453,10246,1,Possible Injury (C),1,Alabama,1,Clear
454,10246,4,Fatal Injury (K),1,Alabama,1,Clear
455,10247,4,Fatal Injury (K),1,Alabama,2,Rain
456,10248,4,Fatal Injury (K),1,Alabama,1,Clear
457,10248,0,No Apparent Injury (O),1,Alabama,1,Clear
458,10249,0,No Apparent Injury (O),1,Alabama,1,Clear
459,10249,4,Fatal Injury (K),1,Alabama,1,Clear
460,10250,4,Fatal Injury (K),1,Alabama,1,Clear
461,10251,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
462,10251,4,Fatal Injury (K),1,Alabama,10,Cloudy
463,10252,2,Suspected Minor Injury (B),1,Alabama,1,Clear
464,10252,4,Fatal Injury (K),1,Alabama,1,Clear
465,10253,4,Fatal Injury (K),1,Alabama,2,Rain
466,10254,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
467,10254,4,Fatal Injury (K),1,Alabama,10,Cloudy
468,10255,4,Fatal Injury (K),1,Alabama,1,Clear
469,10255,0,No Apparent Injury (O),1,Alabama,1,Clear
470,10256,0,No Apparent Injury (O),1,Alabama,1,Clear
471,10256,4,Fatal Injury (K),1,Alabama,1,Clear
472,10256,3,Suspected Serious Injury (A),1,Alabama,1,Clear
473,10257,0,No Apparent Injury (O),1,Alabama,1,Clear
474,10257,4,Fatal Injury (K),1,Alabama,1,Clear
475,10258,4,Fatal Injury (K),1,Alabama,1,Clear
476,10259,4,Fatal Injury (K),1,Alabama,1,Clear
477,10260,4,Fatal Injury (K),1,Alabama,1,Clear
478,10260,0,No Apparent Injury (O),1,Alabama,1,Clear
479,10261,4,Fatal Injury (K),1,Alabama,10,Cloudy
480,10261,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
481,10261,0,No Apparent Injury (O),1,Alabama,10,Cloudy
482,10262,4,Fatal Injury (K),1,Alabama,1,Clear
483,10263,4,Fatal Injury (K),1,Alabama,1,Clear
484,10263,2,Suspected Minor Injury (B),1,Alabama,1,Clear
485,10264,3,Suspected Serious Injury (A),1,Alabama,1,Clear
486,10264,4,Fatal Injury (K),1,Alabama,1,Clear
487,10264,0,No Apparent Injury (O),1,Alabama,1,Clear
488,10265,4,Fatal Injury (K),1,Alabama,1,Clear
489,10266,4,Fatal Injury (K),1,Alabama,1,Clear
490,10267,4,Fatal Injury (K),1,Alabama,1,Clear
491,10267,0,No Apparent Injury (O),1,Alabama,1,Clear
492,10267,2,Suspected Minor Injury (B),1,Alabama,1,Clear
493,10267,3,Suspected Serious Injury (A),1,Alabama,1,Clear
494,10268,2,Suspected Minor Injury (B),1,Alabama,1,Clear
495,10268,0,No Apparent Injury (O),1,Alabama,1,Clear
496,10268,4,Fatal Injury (K),1,Alabama,1,Clear
497,10269,4,Fatal Injury (K),1,Alabama,1,Clear
498,10269,0,No Apparent Injury (O),1,Alabama,1,Clear
499,10270,4,Fatal Injury (K),1,Alabama,2,Rain
500,10270,0,No Apparent Injury (O),1,Alabama,2,Rain
501,10271,4,Fatal Injury (K),1,Alabama,1,Clear
502,10271,3,Suspected Serious Injury (A),1,Alabama,1,Clear
503,10272,4,Fatal Injury (K),1,Alabama,2,Rain
504,10272,3,Suspected Serious Injury (A),1,Alabama,2,Rain
505,10272,2,Suspected Minor Injury (B),1,Alabama,2,Rain
506,10273,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
507,10273,4,Fatal Injury (K),1,Alabama,10,Cloudy
508,10274,4,Fatal Injury (K),1,Alabama,10,Cloudy
509,10275,4,Fatal Injury (K),1,Alabama,10,Cloudy
510,10276,4,Fatal Injury (K),1,Alabama,10,Cloudy
511,10276,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
512,10277,4,Fatal Injury (K),1,Alabama,2,Rain
513,10277,2,Suspected Minor Injury (B),1,Alabama,2,Rain
514,10277,3,Suspected Serious Injury (A),1,Alabama,2,Rain
515,10278,4,Fatal Injury (K),1,Alabama,1,Clear
516,10278,0,No Apparent Injury (O),1,Alabama,1,Clear
517,10279,0,No Apparent Injury (O),1,Alabama,1,Clear
518,10279,3,Suspected Serious Injury (A),1,Alabama,1,Clear
519,10279,4,Fatal Injury (K),1,Alabama,1,Clear
520,10280,4,Fatal Injury (K),1,Alabama,1,Clear
521,10281,4,Fatal Injury (K),1,Alabama,2,Rain
522,10282,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
523,10282,4,Fatal Injury (K),1,Alabama,10,Cloudy
524,10282,1,Possible Injury (C),1,Alabama,10,Cloudy
525,10283,4,Fatal Injury (K),1,Alabama,2,Rain
526,10283,3,Suspected Serious Injury (A),1,Alabama,2,Rain
527,10284,4,Fatal Injury (K),1,Alabama,10,Cloudy
528,10285,0,No Apparent Injury (O),1,Alabama,1,Clear
529,10285,3,Suspected Serious Injury (A),1,Alabama,1,Clear
530,10285,2,Suspected Minor Injury (B),1,Alabama,1,Clear
531,10285,4,Fatal Injury (K),1,Alabama,1,Clear
532,10286,4,Fatal Injury (K),1,Alabama,10,Cloudy
533,10287,4,Fatal Injury (K),1,Alabama,10,Cloudy
534,10288,4,Fatal Injury (K),1,Alabama,10,Cloudy
535,10288,0,No Apparent Injury (O),1,Alabama,10,Cloudy
536,10289,4,Fatal Injury (K),1,Alabama,10,Cloudy
537,10289,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
538,10290,4,Fatal Injury (K),1,Alabama,1,Clear
539,10291,4,Fatal Injury (K),1,Alabama,2,Rain
540,10292,4,Fatal Injury (K),1,Alabama,1,Clear
541,10292,0,No Apparent Injury (O),1,Alabama,1,Clear
542,10292,3,Suspected Serious Injury (A),1,Alabama,1,Clear
543,10293,4,Fatal Injury (K),1,Alabama,1,Clear
544,10293,1,Possible Injury (C),1,Alabama,1,Clear
545,10294,4,Fatal Injury (K),1,Alabama,10,Cloudy
546,10294,0,No Apparent Injury (O),1,Alabama,10,Cloudy
547,10295,4,Fatal Injury (K),1,Alabama,1,Clear
548,10296,4,Fatal Injury (K),1,Alabama,2,Rain
549,10296,3,Suspected Serious Injury (A),1,Alabama,2,Rain
550,10296,2,Suspected Minor Injury (B),1,Alabama,2,Rain
551,10297,4,Fatal Injury (K),1,Alabama,1,Clear
552,10298,4,Fatal Injury (K),1,Alabama,1,Clear
553,10299,4,Fatal Injury (K),1,Alabama,1,Clear
554,10299,2,Suspected Minor Injury (B),1,Alabama,1,Clear
555,10300,1,Possible Injury (C),1,Alabama,1,Clear
556,10300,4,Fatal Injury (K),1,Alabama,1,Clear
557,10300,3,Suspected Serious Injury (A),1,Alabama,1,Clear
558,10300,0,No Apparent Injury (O),1,Alabama,1,Clear
559,10301,4,Fatal Injury (K),1,Alabama,1,Clear
560,10301,0,No Apparent Injury (O),1,Alabama,1,Clear
561,10302,4,Fatal Injury (K),1,Alabama,1,Clear
562,10303,4,Fatal Injury (K),1,Alabama,1,Clear
563,10303,3,Suspected Serious Injury (A),1,Alabama,1,Clear
564,10304,3,Suspected Serious Injury (A),1,Alabama,1,Clear
565,10304,4,Fatal Injury (K),1,Alabama,1,Clear
566,10305,4,Fatal Injury (K),1,Alabama,10,Cloudy
567,10305,0,No Apparent Injury (O),1,Alabama,10,Cloudy
568,10305,1,Possible Injury (C),1,Alabama,10,Cloudy
569,10306,4,Fatal Injury (K),1,Alabama,1,Clear
570,10306,3,Suspected Serious Injury (A),1,Alabama,1,Clear
571,10306,2,Suspected Minor Injury (B),1,Alabama,1,Clear
572,10307,4,Fatal Injury (K),1,Alabama,10,Cloudy
573,10308,4,Fatal Injury (K),1,Alabama,1,Clear
574,10308,0,No Apparent Injury (O),1,Alabama,1,Clear
575,10309,4,Fatal Injury (K),1,Alabama,10,Cloudy
576,10309,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
577,10310,4,Fatal Injury (K),1,Alabama,1,Clear
578,10310,0,No Apparent Injury (O),1,Alabama,1,Clear
579,10311,3,Suspected Serious Injury (A),1,Alabama,2,Rain
580,10311,4,Fatal Injury (K),1,Alabama,2,Rain
581,10312,4,Fatal Injury (K),1,Alabama,1,Clear
582,10312,2,Suspected Minor Injury (B),1,Alabama,1,Clear
583,10312,0,No Apparent Injury (O),1,Alabama,1,Clear
584,10313,3,Suspected Serious Injury (A),1,Alabama,1,Clear
585,10313,4,Fatal Injury (K),1,Alabama,1,Clear
586,10314,0,No Apparent Injury (O),1,Alabama,10,Cloudy
587,10314,4,Fatal Injury (K),1,Alabama,10,Cloudy
588,10314,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
589,10315,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
590,10315,4,Fatal Injury (K),1,Alabama,10,Cloudy
591,10315,0,No Apparent Injury (O),1,Alabama,10,Cloudy
592,10316,4,Fatal Injury (K),1,Alabama,2,Rain
593,10316,1,Possible Injury (C),1,Alabama,2,Rain
594,10316,3,Suspected Serious Injury (A),1,Alabama,2,Rain
595,10317,3,Suspected Serious Injury (A),1,Alabama,1,Clear
596,10317,4,Fatal Injury (K),1,Alabama,1,Clear
597,10317,0,No Apparent Injury (O),1,Alabama,1,Clear
598,10318,4,Fatal Injury (K),1,Alabama,10,Cloudy
599,10319,3,Suspected Serious Injury (A),1,Alabama,1,Clear
600,10319,4,Fatal Injury (K),1,Alabama,1,Clear
601,10320,4,Fatal Injury (K),1,Alabama,10,Cloudy
602,10320,0,No Apparent Injury (O),1,Alabama,10,Cloudy
603,10321,4,Fatal Injury (K),1,Alabama,10,Cloudy
604,10322,0,No Apparent Injury (O),1,Alabama,1,Clear
605,10322,4,Fatal Injury (K),1,Alabama,1,Clear
606,10323,4,Fatal Injury (K),1,Alabama,1,Clear
607,10323,0,No Apparent Injury (O),1,Alabama,1,Clear
608,10324,4,Fatal Injury (K),1,Alabama,1,Clear
609,10324,3,Suspected Serious Injury (A),1,Alabama,1,Clear
610,10324,0,No Apparent Injury (O),1,Alabama,1,Clear
611,10325,3,Suspected Serious Injury (A),1,Alabama,1,Clear
612,10325,4,Fatal Injury (K),1,Alabama,1,Clear
613,10326,2,Suspected Minor Injury (B),1,Alabama,1,Clear
614,10326,4,Fatal Injury (K),1,Alabama,1,Clear
615,10327,4,Fatal Injury (K),1,Alabama,1,Clear
616,10327,0,No Apparent Injury (O),1,Alabama,1,Clear
617,10328,4,Fatal Injury (K),1,Alabama,1,Clear
618,10329,4,Fatal Injury (K),1,Alabama,1,Clear
619,10330,3,Suspected Serious Injury (A),1,Alabama,2,Rain
620,10330,4,Fatal Injury (K),1,Alabama,2,Rain
621,10331,4,Fatal Injury (K),1,Alabama,1,Clear
622,10331,3,Suspected Serious Injury (A),1,Alabama,1,Clear
623,10332,4,Fatal Injury (K),1,Alabama,1,Clear
624,10332,0,No Apparent Injury (O),1,Alabama,1,Clear
625,10333,4,Fatal Injury (K),1,Alabama,1,Clear
626,10334,4,Fatal Injury (K),1,Alabama,1,Clear
627,10334,0,No Apparent Injury (O),1,Alabama,1,Clear
628,10335,4,Fatal Injury (K),1,Alabama,1,Clear
629,10336,4,Fatal Injury (K),1,Alabama,1,Clear
630,10336,0,No Apparent Injury (O),1,Alabama,1,Clear
631,10337,4,Fatal Injury (K),1,Alabama,1,Clear
632,10338,4,Fatal Injury (K),1,Alabama,1,Clear
633,10339,3,Suspected Serious Injury (A),1,Alabama,1,Clear
634,10339,4,Fatal Injury (K),1,Alabama,1,Clear
635,10340,4,Fatal Injury (K),1,Alabama,10,Cloudy
636,10341,4,Fatal Injury (K),1,Alabama,10,Cloudy
637,10342,4,Fatal Injury (K),1,Alabama,2,Rain
638,10343,4,Fatal Injury (K),1,Alabama,1,Clear
639,10343,0,No Apparent Injury (O),1,Alabama,1,Clear
640,10343,1,Possible Injury (C),1,Alabama,1,Clear
641,10344,4,Fatal Injury (K),1,Alabama,2,Rain
642,10345,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
643,10345,4,Fatal Injury (K),1,Alabama,10,Cloudy
644,10346,4,Fatal Injury (K),1,Alabama,10,Cloudy
645,10347,4,Fatal Injury (K),1,Alabama,1,Clear
646,10347,0,No Apparent Injury (O),1,Alabama,1,Clear
647,10348,4,Fatal Injury (K),1,Alabama,1,Clear
648,10348,0,No Apparent Injury (O),1,Alabama,1,Clear
649,10349,2,Suspected Minor Injury (B),1,Alabama,2,Rain
650,10349,3,Suspected Serious Injury (A),1,Alabama,2,Rain
651,10349,4,Fatal Injury (K),1,Alabama,2,Rain
652,10350,1,Possible Injury (C),1,Alabama,2,Rain
653,10350,4,Fatal Injury (K),1,Alabama,2,Rain
654,10351,4,Fatal Injury (K),1,Alabama,10,Cloudy
655,10351,0,No Apparent Injury (O),1,Alabama,10,Cloudy
656,10352,4,Fatal Injury (K),1,Alabama,1,Clear
657,10352,0,No Apparent Injury (O),1,Alabama,1,Clear
658,10353,4,Fatal Injury (K),1,Alabama,1,Clear
659,10353,0,No Apparent Injury (O),1,Alabama,1,Clear
660,10354,4,Fatal Injury (K),1,Alabama,1,Clear
661,10355,0,No Apparent Injury (O),1,Alabama,1,Clear
662,10355,4,Fatal Injury (K),1,Alabama,1,Clear
663,10355,3,Suspected Serious Injury (A),1,Alabama,1,Clear
664,10357,4,Fatal Injury (K),1,Alabama,5,"Fog, Smog, Smoke"
665,10357,0,No Apparent Injury (O),1,Alabama,5,"Fog, Smog, Smoke"
666,10358,4,Fatal Injury (K),1,Alabama,10,Cloudy
667,10358,0,No Apparent Injury (O),1,Alabama,10,Cloudy
668,10359,2,Suspected Minor Injury (B),1,Alabama,1,Clear
669,10359,4,Fatal Injury (K),1,Alabama,1,Clear
670,10359,3,Suspected Serious Injury (A),1,Alabama,1,Clear
671,10360,4,Fatal Injury (K),1,Alabama,10,Cloudy
672,10361,4,Fatal Injury (K),1,Alabama,10,Cloudy
673,10361,0,No Apparent Injury (O),1,Alabama,10,Cloudy
674,10362,0,No Apparent Injury (O),1,Alabama,1,Clear
675,10362,4,Fatal Injury (K),1,Alabama,1,Clear
676,10363,4,Fatal Injury (K),1,Alabama,1,Clear
677,10363,0,No Apparent Injury (O),1,Alabama,1,Clear
678,10364,4,Fatal Injury (K),1,Alabama,1,Clear
679,10364,0,No Apparent Injury (O),1,Alabama,1,Clear
680,10365,4,Fatal Injury (K),1,Alabama,1,Clear
681,10365,3,Suspected Serious Injury (A),1,Alabama,1,Clear
682,10366,4,Fatal Injury (K),1,Alabama,1,Clear
683,10366,2,Suspected Minor Injury (B),1,Alabama,1,Clear
684,10366,1,Possible Injury (C),1,Alabama,1,Clear
685,10366,0,No Apparent Injury (O),1,Alabama,1,Clear
686,10367,4,Fatal Injury (K),1,Alabama,1,Clear
687,10367,3,Suspected Serious Injury (A),1,Alabama,1,Clear
688,10367,0,No Apparent Injury (O),1,Alabama,1,Clear
689,10368,3,Suspected Serious Injury (A),1,Alabama,1,Clear
690,10368,4,Fatal Injury (K),1,Alabama,1,Clear
691,10369,3,Suspected Serious Injury (A),1,Alabama,1,Clear
692,10369,1,Possible Injury (C),1,Alabama,1,Clear
693,10369,4,Fatal Injury (K),1,Alabama,1,Clear
694,10370,4,Fatal Injury (K),1,Alabama,10,Cloudy
695,10370,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
696,10371,4,Fatal Injury (K),1,Alabama,10,Cloudy
697,10372,4,Fatal Injury (K),1,Alabama,1,Clear
698,10373,0,No Apparent Injury (O),1,Alabama,10,Cloudy
699,10373,4,Fatal Injury (K),1,Alabama,10,Cloudy
700,10374,4,Fatal Injury (K),1,Alabama,1,Clear
701,10375,4,Fatal Injury (K),1,Alabama,1,Clear
702,10376,4,Fatal Injury (K),1,Alabama,1,Clear
703,10376,0,No Apparent Injury (O),1,Alabama,1,Clear
704,10377,3,Suspected Serious Injury (A),1,Alabama,1,Clear
705,10377,4,Fatal Injury (K),1,Alabama,1,Clear
706,10377,0,No Apparent Injury (O),1,Alabama,1,Clear
707,10378,4,Fatal Injury (K),1,Alabama,1,Clear
708,10379,3,Suspected Serious Injury (A),1,Alabama,1,Clear
709,10379,4,Fatal Injury (K),1,Alabama,1,Clear
710,10380,4,Fatal Injury (K),1,Alabama,1,Clear
711,10380,2,Suspected Minor Injury (B),1,Alabama,1,Clear
712,10381,4,Fatal Injury (K),1,Alabama,1,Clear
713,10382,4,Fatal Injury (K),1,Alabama,5,"Fog, Smog, Smoke"
714,10383,4,Fatal Injury (K),1,Alabama,1,Clear
715,10383,0,No Apparent Injury (O),1,Alabama,1,Clear
716,10383,2,Suspected Minor Injury (B),1,Alabama,1,Clear
717,10383,3,Suspected Serious Injury (A),1,Alabama,1,Clear
718,10384,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
719,10384,4,Fatal Injury (K),1,Alabama,10,Cloudy
720,10385,4,Fatal Injury (K),1,Alabama,1,Clear
721,10385,2,Suspected Minor Injury (B),1,Alabama,1,Clear
722,10385,0,No Apparent Injury (O),1,Alabama,1,Clear
723,10386,1,Possible Injury (C),1,Alabama,10,Cloudy
724,10386,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
725,10386,4,Fatal Injury (K),1,Alabama,10,Cloudy
726,10386,0,No Apparent Injury (O),1,Alabama,10,Cloudy
727,10387,4,Fatal Injury (K),1,Alabama,1,Clear
728,10387,2,Suspected Minor Injury (B),1,Alabama,1,Clear
729,10388,4,Fatal Injury (K),1,Alabama,10,Cloudy
730,10388,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
731,10388,0,No Apparent Injury (O),1,Alabama,10,Cloudy
732,10389,4,Fatal Injury (K),1,Alabama,10,Cloudy
733,10390,0,No Apparent Injury (O),1,Alabama,1,Clear
734,10390,4,Fatal Injury (K),1,Alabama,1,Clear
735,10391,4,Fatal Injury (K),1,Alabama,1,Clear
736,10391,0,No Apparent Injury (O),1,Alabama,1,Clear
737,10392,4,Fatal Injury (K),1,Alabama,10,Cloudy
738,10392,0,No Apparent Injury (O),1,Alabama,10,Cloudy
739,10393,4,Fatal Injury (K),1,Alabama,1,Clear
740,10394,4,Fatal Injury (K),1,Alabama,1,Clear
741,10395,4,Fatal Injury (K),1,Alabama,1,Clear
742,10396,4,Fatal Injury (K),1,Alabama,10,Cloudy
743,10397,3,Suspected Serious Injury (A),1,Alabama,1,Clear
744,10397,4,Fatal Injury (K),1,Alabama,1,Clear
745,10398,4,Fatal Injury (K),1,Alabama,1,Clear
746,10398,0,No Apparent Injury (O),1,Alabama,1,Clear
747,10399,4,Fatal Injury (K),1,Alabama,1,Clear
748,10399,0,No Apparent Injury (O),1,Alabama,1,Clear
749,10400,4,Fatal Injury (K),1,Alabama,1,Clear
750,10400,3,Suspected Serious Injury (A),1,Alabama,1,Clear
751,10401,4,Fatal Injury (K),1,Alabama,1,Clear
752,10401,0,No Apparent Injury (O),1,Alabama,1,Clear
753,10402,4,Fatal Injury (K),1,Alabama,1,Clear
754,10402,0,No Apparent Injury (O),1,Alabama,1,Clear
755,10403,4,Fatal Injury (K),1,Alabama,10,Cloudy
756,10403,0,No Apparent Injury (O),1,Alabama,10,Cloudy
757,10404,4,Fatal Injury (K),1,Alabama,10,Cloudy
758,10405,4,Fatal Injury (K),1,Alabama,1,Clear
759,10406,4,Fatal Injury (K),1,Alabama,1,Clear
760,10407,4,Fatal Injury (K),1,Alabama,1,Clear
761,10407,3,Suspected Serious Injury (A),1,Alabama,1,Clear
762,10408,4,Fatal Injury (K),1,Alabama,1,Clear
763,10409,4,Fatal Injury (K),1,Alabama,1,Clear
764,10410,4,Fatal Injury (K),1,Alabama,10,Cloudy
765,10411,4,Fatal Injury (K),1,Alabama,10,Cloudy
766,10412,4,Fatal Injury (K),1,Alabama,1,Clear
767,10413,4,Fatal Injury (K),1,Alabama,1,Clear
768,10413,0,No Apparent Injury (O),1,Alabama,1,Clear
769,10414,4,Fatal Injury (K),1,Alabama,1,Clear
770,10414,0,No Apparent Injury (O),1,Alabama,1,Clear
771,10415,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
772,10415,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
773,10415,4,Fatal Injury (K),1,Alabama,10,Cloudy
774,10416,4,Fatal Injury (K),1,Alabama,1,Clear
775,10416,2,Suspected Minor Injury (B),1,Alabama,1,Clear
776,10417,4,Fatal Injury (K),1,Alabama,1,Clear
777,10417,2,Suspected Minor Injury (B),1,Alabama,1,Clear
778,10417,0,No Apparent Injury (O),1,Alabama,1,Clear
779,10418,3,Suspected Serious Injury (A),1,Alabama,1,Clear
780,10418,4,Fatal Injury (K),1,Alabama,1,Clear
781,10419,3,Suspected Serious Injury (A),1,Alabama,1,Clear
782,10419,4,Fatal Injury (K),1,Alabama,1,Clear
783,10420,4,Fatal Injury (K),1,Alabama,1,Clear
784,10420,0,No Apparent Injury (O),1,Alabama,1,Clear
785,10421,4,Fatal Injury (K),1,Alabama,10,Cloudy
786,10421,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
787,10422,4,Fatal Injury (K),1,Alabama,1,Clear
788,10423,4,Fatal Injury (K),1,Alabama,10,Cloudy
789,10423,0,No Apparent Injury (O),1,Alabama,10,Cloudy
790,10424,0,No Apparent Injury (O),1,Alabama,2,Rain
791,10424,4,Fatal Injury (K),1,Alabama,2,Rain
792,10425,4,Fatal Injury (K),1,Alabama,1,Clear
793,10426,2,Suspected Minor Injury (B),1,Alabama,1,Clear
794,10426,4,Fatal Injury (K),1,Alabama,1,Clear
795,10427,4,Fatal Injury (K),1,Alabama,10,Cloudy
796,10428,4,Fatal Injury (K),1,Alabama,1,Clear
797,10428,0,No Apparent Injury (O),1,Alabama,1,Clear
798,10429,3,Suspected Serious Injury (A),1,Alabama,2,Rain
799,10429,4,Fatal Injury (K),1,Alabama,2,Rain
800,10429,0,No Apparent Injury (O),1,Alabama,2,Rain
801,10430,4,Fatal Injury (K),1,Alabama,1,Clear
802,10431,4,Fatal Injury (K),1,Alabama,1,Clear
803,10432,4,Fatal Injury (K),1,Alabama,1,Clear
804,10432,0,No Apparent Injury (O),1,Alabama,1,Clear
805,10434,4,Fatal Injury (K),1,Alabama,1,Clear
806,10434,3,Suspected Serious Injury (A),1,Alabama,1,Clear
807,10435,4,Fatal Injury (K),1,Alabama,10,Cloudy
808,10436,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
809,10436,4,Fatal Injury (K),1,Alabama,10,Cloudy
810,10436,3,Suspected Serious Injury (A),1,Alabama,10,Cloudy
811,10436,0,No Apparent Injury (O),1,Alabama,10,Cloudy
812,10437,0,No Apparent Injury (O),1,Alabama,1,Clear
813,10437,4,Fatal Injury (K),1,Alabama,1,Clear
814,10438,4,Fatal Injury (K),1,Alabama,10,Cloudy
815,10439,4,Fatal Injury (K),1,Alabama,1,Clear
816,10439,0,No Apparent Injury (O),1,Alabama,1,Clear
817,10440,4,Fatal Injury (K),1,Alabama,1,Clear
818,10440,0,No Apparent Injury (O),1,Alabama,1,Clear
819,10441,4,Fatal Injury (K),1,Alabama,1,Clear
820,10441,0,No Apparent Injury (O),1,Alabama,1,Clear
821,10442,0,No Apparent Injury (O),1,Alabama,1,Clear
822,10442,4,Fatal Injury (K),1,Alabama,1,Clear
823,10443,4,Fatal Injury (K),1,Alabama,1,Clear
824,10443,0,No Apparent Injury (O),1,Alabama,1,Clear
825,10444,4,Fatal Injury (K),1,Alabama,10,Cloudy
826,10444,0,No Apparent Injury (O),1,Alabama,10,Cloudy
827,10445,4,Fatal Injury (K),1,Alabama,1,Clear
828,10445,0,No Apparent Injury (O),1,Alabama,1,Clear
829,10446,4,Fatal Injury (K),1,Alabama,1,Clear
830,10446,2,Suspected Minor Injury (B),1,Alabama,1,Clear
831,10446,0,No Apparent Injury (O),1,Alabama,1,Clear
832,10447,2,Suspected Minor Injury (B),1,Alabama,2,Rain
833,10447,4,Fatal Injury (K),1,Alabama,2,Rain
834,10448,4,Fatal Injury (K),1,Alabama,1,Clear
835,10448,2,Suspected Minor Injury (B),1,Alabama,1,Clear
836,10448,0,No Apparent Injury (O),1,Alabama,1,Clear
837,10449,4,Fatal Injury (K),1,Alabama,10,Cloudy
838,10449,0,No Apparent Injury (O),1,Alabama,10,Cloudy
839,10450,3,Suspected Serious Injury (A),1,Alabama,1,Clear
840,10450,4,Fatal Injury (K),1,Alabama,1,Clear
841,10450,0,No Apparent Injury (O),1,Alabama,1,Clear
842,10451,0,No Apparent Injury (O),1,Alabama,10,Cloudy
843,10451,4,Fatal Injury (K),1,Alabama,10,Cloudy
844,10451,1,Possible Injury (C),1,Alabama,10,Cloudy
845,10452,4,Fatal Injury (K),1,Alabama,1,Clear
846,10453,4,Fatal Injury (K),1,Alabama,1,Clear
847,10454,4,Fatal Injury (K),1,Alabama,2,Rain
848,10454,0,No Apparent Injury (O),1,Alabama,2,Rain
849,10454,1,Possible Injury (C),1,Alabama,2,Rain
850,10455,4,Fatal Injury (K),1,Alabama,2,Rain
851,10456,4,Fatal Injury (K),1,Alabama,10,Cloudy
852,10457,4,Fatal Injury (K),1,Alabama,5,"Fog, Smog, Smoke"
853,10457,0,No Apparent Injury (O),1,Alabama,5,"Fog, Smog, Smoke"
854,10458,3,Suspected Serious Injury (A),1,Alabama,1,Clear
855,10458,4,Fatal Injury (K),1,Alabama,1,Clear
856,10459,2,Suspected Minor Injury (B),1,Alabama,10,Cloudy
857,10459,4,Fatal Injury (K),1,Alabama,10,Cloudy
